CustomerID,total_revenue,total_orders,total_items,first_purchase,last_purchase,country,days_since_last_purchase,avg_order_value
12676.0,1331.39,6,670,2011-02-01 15:41:00,2011-11-15 12:25:00,Sweden,24,221.89833333333334
12678.0,17628.46,12,10923,2010-12-21 11:00:00,2011-10-28 13:04:00,France,41,1469.0383333333332
12679.0,1113.02,4,554,2011-03-01 12:26:00,2011-10-12 12:30:00,France,58,278.255
12680.0,862.81,4,443,2011-08-18 15:44:00,2011-12-09 12:50:00,France,0,215.7025
12681.0,13787.54,22,7536,2010-12-07 10:08:00,2011-11-25 11:33:00,France,14,626.7063636363637
12682.0,12279.82,31,5555,2010-12-03 13:59:00,2011-12-06 10:00:00,France,3,396.1232258064516
12683.0,8476.57,15,4987,2010-12-09 10:37:00,2011-12-05 16:31:00,France,3,565.1046666666666
12684.0,2283.63,7,1985,2011-05-10 12:55:00,2011-12-02 09:53:00,France,7,326.23285714285714
12685.0,2863.08,6,1523,2011-09-07 10:28:00,2011-11-11 13:46:00,France,27,477.18
12686.0,89.14,1,107,2010-12-03 09:51:00,2010-12-03 09:51:00,France,371,89.14
12688.0,4873.8099999999995,1,3028,2011-08-18 08:49:00,2011-08-18 08:49:00,Israel,113,4873.8099999999995
12689.0,1247.61,2,628,2011-08-04 10:04:00,2011-11-14 08:31:00,France,25,623.805
12690.0,389.01,1,106,2011-05-18 09:09:00,2011-05-18 09:09:00,France,205,389.01
12691.0,1035.8,6,394,2010-12-17 14:46:00,2011-11-11 16:49:00,France,27,172.63333333333333
12693.0,855.91,4,255,2011-01-24 12:58:00,2011-08-04 17:51:00,Germany,126,213.9775
12694.0,869.67,2,509,2011-06-09 17:48:00,2011-09-30 13:06:00,France,69,434.835
12695.0,582.1,4,220,2011-05-13 13:15:00,2011-12-02 13:22:00,France,6,145.525
12697.0,957.59,3,508,2011-06-23 15:44:00,2011-11-11 08:47:00,Sweden,28,319.19666666666666
12700.0,4939.99,4,2967,2011-05-08 16:10:00,2011-12-02 10:47:00,France,7,1234.9975
12701.0,797.71,2,678,2011-04-11 13:02:00,2011-09-21 10:47:00,Germany,79,398.855
12702.0,219.0,1,53,2011-11-20 10:36:00,2011-11-20 10:36:00,Germany,19,219.0
12703.0,283.55,1,164,2011-09-29 17:52:00,2011-09-29 17:52:00,Germany,70,283.55
12704.0,2340.84,8,1006,2011-06-23 10:20:00,2011-12-02 13:15:00,Finland,6,292.605
12705.0,6868.29,9,3997,2010-12-17 15:58:00,2011-11-24 13:17:00,Germany,14,763.1433333333333
12707.0,603.42,1,256,2011-02-21 08:38:00,2011-02-21 08:38:00,France,291,603.42
12708.0,2712.91,10,1307,2010-12-06 10:43:00,2011-11-10 09:52:00,Germany,29,271.291
12709.0,9706.52,15,3912,2010-12-08 09:49:00,2011-11-24 15:38:00,Germany,14,647.1013333333334
12710.0,1149.02,3,851,2011-05-22 14:05:00,2011-09-04 12:00:00,Germany,96,383.00666666666666
12712.0,4396.13,13,1062,2010-12-03 14:30:00,2011-11-11 08:19:00,Germany,28,338.1638461538462
12713.0,848.55,1,508,2011-12-09 12:16:00,2011-12-09 12:16:00,Germany,0,848.55
12714.0,4708.86,5,3069,2011-02-18 10:53:00,2011-11-30 15:43:00,France,8,941.7719999999999
12715.0,343.36,1,192,2011-08-25 15:22:00,2011-08-25 15:22:00,Sweden,105,343.36
12716.0,1053.49,2,708,2011-07-29 13:28:00,2011-12-06 08:55:00,France,3,526.745
12717.0,1030.98,2,506,2011-04-08 10:32:00,2011-07-11 14:47:00,Greece,150,515.49
12718.0,238.25,1,203,2011-09-29 16:38:00,2011-09-29 16:38:00,France,70,238.25
12719.0,644.95,2,374,2011-10-05 14:50:00,2011-12-04 13:45:00,France,4,322.475
12720.0,5781.73,25,4672,2010-12-05 15:21:00,2011-12-07 08:03:00,Germany,2,231.26919999999998
12721.0,2656.13,6,1959,2010-12-20 11:38:00,2011-11-08 12:13:00,France,31,442.68833333333333
12722.0,997.63,4,566,2011-07-12 11:55:00,2011-09-15 14:50:00,France,84,249.4075
12723.0,725.07,5,434,2011-10-05 15:52:00,2011-12-06 10:19:00,France,3,145.014
12724.0,1031.41,4,445,2011-01-11 15:00:00,2011-12-04 16:02:00,France,4,257.8525
12725.0,427.8,1,164,2010-12-03 15:45:00,2010-12-03 15:45:00,Italy,370,427.8
12726.0,2609.1,7,3143,2010-12-17 12:56:00,2011-11-11 13:35:00,France,27,372.7285714285714
12727.0,3980.7,7,2098,2011-01-23 15:17:00,2011-11-29 11:46:00,France,10,568.6714285714286
12728.0,836.33,4,419,2011-01-11 13:31:00,2011-09-29 15:31:00,France,70,209.0825
12729.0,453.01,1,233,2011-08-18 11:40:00,2011-08-18 11:40:00,France,113,453.01
12731.0,18895.91,12,8437,2010-12-10 10:56:00,2011-11-16 11:59:00,France,23,1574.6591666666666
12732.0,236.26000000000002,1,111,2011-06-13 11:33:00,2011-06-13 11:33:00,France,179,236.26000000000002
12733.0,383.95,1,137,2011-04-19 16:19:00,2011-04-19 16:19:00,USA,233,383.95
12734.0,110.39999999999999,1,88,2010-12-22 12:47:00,2010-12-22 12:47:00,France,352,110.39999999999999
12735.0,779.5699999999999,2,368,2011-01-06 14:26:00,2011-01-28 13:37:00,France,314,389.78499999999997
12736.0,234.0,1,173,2011-01-11 07:57:00,2011-01-11 07:57:00,France,332,234.0
12738.0,155.35,1,148,2010-12-02 18:27:00,2010-12-02 18:27:00,Germany,371,155.35
12739.0,1013.04,2,486,2011-09-01 17:45:00,2011-09-22 13:00:00,United Arab Emirates,77,506.52
12740.0,427.6,1,342,2011-10-07 10:44:00,2011-10-07 10:44:00,France,63,427.6
12743.0,540.13,2,315,2011-07-28 16:06:00,2011-07-28 16:21:00,Unspecified,133,270.065
12744.0,21279.29,7,5241,2011-01-25 13:26:00,2011-10-19 11:18:00,Singapore,51,3039.8985714285714
12747.0,4196.01,11,1275,2010-12-05 15:38:00,2011-12-07 14:34:00,United Kingdom,1,381.4554545454546
12748.0,33053.19,209,25287,2010-12-01 12:48:00,2011-12-09 12:20:00,United Kingdom,0,158.14923444976077
12749.0,4090.88,5,1471,2011-05-10 15:25:00,2011-12-06 09:56:00,United Kingdom,3,818.176
12750.0,275.88,1,137,2011-08-03 09:13:00,2011-08-03 09:13:00,Poland,128,275.88
12752.0,4366.78,1,2262,2011-09-19 13:32:00,2011-09-19 13:32:00,Norway,80,4366.78
12753.0,21429.39,6,11421,2010-12-12 11:44:00,2011-11-17 10:52:00,Japan,22,3571.565
12754.0,3010.74,3,6481,2011-02-04 10:31:00,2011-04-18 09:00:00,Japan,235,1003.5799999999999
12755.0,3811.95,2,1491,2010-12-09 10:44:00,2011-03-04 12:42:00,Japan,280,1905.975
12756.0,112.07999999999998,1,144,2011-09-14 09:31:00,2011-09-14 09:31:00,Japan,86,112.07999999999998
12757.0,7834.650000000001,13,2395,2011-05-12 19:01:00,2011-11-24 12:30:00,Portugal,15,602.6653846153847
12758.0,2791.59,2,2135,2011-03-08 12:05:00,2011-08-15 10:22:00,Portugal,116,1395.795
12759.0,1531.44,3,902,2011-03-09 08:09:00,2011-10-18 14:49:00,Netherlands,51,510.48
12762.0,1898.52,2,1227,2011-11-14 14:23:00,2011-12-02 10:23:00,Portugal,7,949.26
12763.0,494.08,2,316,2010-12-05 15:46:00,2011-07-24 14:12:00,Japan,137,247.04
12764.0,1693.88,1,386,2011-01-27 10:19:00,2011-01-27 10:19:00,Lebanon,316,1693.88
12766.0,6989.63,7,3646,2010-12-08 13:53:00,2011-12-06 08:46:00,Portugal,3,998.5185714285715
12769.0,1143.6,1,356,2011-04-15 10:25:00,2011-04-15 10:25:00,Brazil,238,1143.6
12770.0,1351.45,1,743,2011-05-13 09:33:00,2011-05-13 09:33:00,Japan,210,1351.45
12772.0,892.47,1,556,2011-10-11 09:19:00,2011-10-11 09:19:00,Portugal,59,892.47
12775.0,1386.04,5,877,2011-02-01 13:45:00,2011-11-22 16:33:00,Netherlands,16,277.20799999999997
12778.0,822.23,6,825,2011-01-31 14:35:00,2011-11-20 11:30:00,Netherlands,19,137.03833333333333
12779.0,3981.36,8,2024,2010-12-03 13:40:00,2011-11-02 11:43:00,Poland,37,497.67
12781.0,826.74,2,671,2011-02-28 08:43:00,2011-10-07 10:37:00,Czech Republic,63,413.37
12782.0,2330.92,5,1086,2010-12-17 11:30:00,2011-12-05 09:16:00,Portugal,4,466.184
12783.0,2225.91,6,624,2011-09-25 15:35:00,2011-12-07 15:56:00,Portugal,1,370.98499999999996
12784.0,532.8199999999999,2,280,2011-11-24 12:53:00,2011-11-30 15:38:00,Portugal,8,266.40999999999997
12785.0,311.95,1,131,2010-12-10 13:48:00,2010-12-10 13:48:00,Portugal,363,311.95
12787.0,463.66,3,261,2011-05-31 09:36:00,2011-11-30 08:44:00,Netherlands,9,154.55333333333334
12789.0,91.85,1,4,2011-10-05 13:34:00,2011-10-05 13:34:00,Netherlands,64,91.85
12790.0,324.92,1,166,2011-05-31 14:14:00,2011-05-31 14:14:00,Netherlands,191,324.92
12791.0,192.60000000000002,1,97,2010-12-01 11:27:00,2010-12-01 11:27:00,Netherlands,373,192.60000000000002
12792.0,400.53999999999996,1,217,2011-03-28 11:36:00,2011-03-28 11:36:00,Portugal,256,400.53999999999996
12793.0,545.48,2,295,2010-12-03 15:14:00,2011-01-09 12:12:00,Portugal,334,272.74
12794.0,860.41,2,592,2011-09-02 12:01:00,2011-10-17 14:54:00,Portugal,52,430.205
12795.0,430.48,1,68,2011-11-21 10:27:00,2011-11-21 10:27:00,Portugal,18,430.48
12797.0,254.03,1,118,2010-12-09 10:55:00,2010-12-09 10:55:00,Portugal,365,254.03
12798.0,6977.04,3,5256,2011-06-22 10:11:00,2011-11-29 15:52:00,Japan,9,2325.68
12802.0,427.58,1,314,2011-06-06 09:36:00,2011-06-06 09:36:00,Netherlands,186,427.58
12808.0,483.65000000000003,3,188,2010-12-06 10:27:00,2011-11-03 10:05:00,Portugal,36,161.21666666666667
12809.0,489.31,1,220,2011-06-15 10:51:00,2011-06-15 10:51:00,Portugal,177,489.31
12811.0,514.85,3,230,2011-02-28 15:39:00,2011-03-24 09:42:00,Portugal,260,171.61666666666667
12812.0,229.64000000000001,1,164,2011-10-26 09:54:00,2011-10-26 09:54:00,Japan,44,229.64000000000001
12814.0,125.92,1,49,2011-08-30 12:11:00,2011-08-30 12:11:00,Poland,101,125.92
12815.0,1063.46,2,379,2011-05-25 13:34:00,2011-07-15 10:21:00,Poland,147,531.73
12816.0,572.2,2,128,2011-06-16 13:24:00,2011-09-05 12:41:00,Poland,95,286.1
12817.0,166.04,1,53,2011-03-03 16:28:00,2011-03-03 16:28:00,Austria,280,166.04
12818.0,1542.08,1,929,2011-03-23 12:06:00,2011-03-23 12:06:00,Austria,261,1542.08
12820.0,942.34,4,722,2011-01-17 12:34:00,2011-12-06 15:12:00,United Kingdom,2,235.585
12821.0,92.72,1,70,2011-05-09 15:51:00,2011-05-09 15:51:00,United Kingdom,213,92.72
12822.0,948.88,2,550,2011-09-13 13:46:00,2011-09-30 10:04:00,United Kingdom,70,474.44
12823.0,1759.5,5,230,2011-02-16 12:15:00,2011-09-26 07:35:00,United Kingdom,74,351.9
12824.0,397.12,1,232,2011-10-11 12:49:00,2011-10-11 12:49:00,United Kingdom,59,397.12
12826.0,1474.72,7,1058,2010-12-09 15:21:00,2011-12-07 10:25:00,United Kingdom,2,210.67428571428573
12827.0,430.15000000000003,3,197,2011-10-26 15:44:00,2011-12-04 12:17:00,United Kingdom,5,143.38333333333335
12828.0,1018.71,6,494,2011-08-01 16:16:00,2011-12-07 08:45:00,United Kingdom,2,169.785
12829.0,293.0,2,376,2010-12-14 14:54:00,2011-01-07 11:13:00,United Kingdom,336,146.5
12830.0,6814.64,6,9848,2011-06-21 10:53:00,2011-11-02 11:54:00,United Kingdom,37,1135.7733333333333
12831.0,215.05,1,135,2011-03-22 13:02:00,2011-03-22 13:02:00,United Kingdom,261,215.05
12832.0,383.03,2,195,2011-09-02 13:48:00,2011-11-07 13:30:00,United Kingdom,31,191.515
12833.0,417.38,1,156,2011-07-17 13:46:00,2011-07-17 13:46:00,United Kingdom,144,417.38
12834.0,312.38,1,110,2011-03-02 09:49:00,2011-03-02 09:49:00,United Kingdom,282,312.38
12836.0,2610.36,4,1062,2011-02-01 11:19:00,2011-10-11 15:10:00,United Kingdom,58,652.59
12837.0,134.1,1,24,2011-06-19 16:07:00,2011-06-19 16:07:00,United Kingdom,172,134.1
12838.0,671.95,2,355,2010-12-01 11:57:00,2011-11-06 12:20:00,United Kingdom,33,335.975
12839.0,5591.42,14,3807,2010-12-07 15:48:00,2011-12-07 12:33:00,United Kingdom,2,399.38714285714286
12840.0,2726.77,4,1511,2011-04-27 12:21:00,2011-07-19 09:29:00,United Kingdom,143,681.6925
12841.0,3991.58,25,2720,2010-12-03 10:43:00,2011-12-05 11:13:00,United Kingdom,4,159.6632
12842.0,1118.99,2,547,2011-02-04 12:36:00,2011-09-30 15:33:00,United Kingdom,69,559.495
12843.0,1702.26,8,781,2011-03-20 14:38:00,2011-10-05 12:09:00,United Kingdom,65,212.7825
12844.0,325.96000000000004,2,125,2011-08-01 13:11:00,2011-11-10 13:31:00,United Kingdom,28,162.98000000000002
12845.0,354.09,4,204,2011-02-22 14:10:00,2011-03-17 13:34:00,United Kingdom,266,88.5225
12847.0,843.64,1,873,2011-11-17 13:16:00,2011-11-17 13:16:00,United Kingdom,21,843.64
12849.0,1010.29,2,597,2011-03-16 12:26:00,2011-11-08 13:41:00,United Kingdom,30,505.145
12851.0,131.81,1,106,2011-09-04 12:41:00,2011-09-04 12:41:00,United Kingdom,96,131.81
12852.0,311.55,1,149,2011-02-18 08:47:00,2011-02-18 08:47:00,United Kingdom,294,311.55
12853.0,1957.1000000000001,6,800,2011-01-28 10:28:00,2011-07-28 11:29:00,United Kingdom,134,326.18333333333334
12854.0,1316.25,3,626,2011-01-25 13:35:00,2011-09-22 12:15:00,United Kingdom,78,438.75
12855.0,38.1,1,30,2010-12-02 09:37:00,2010-12-02 09:37:00,United Kingdom,372,38.1
12856.0,2170.78,6,1076,2011-10-07 12:38:00,2011-12-02 10:52:00,United Kingdom,7,361.7966666666667
12857.0,1106.4,2,343,2011-02-10 12:32:00,2011-05-13 10:20:00,United Kingdom,210,553.2
12863.0,521.2,1,188,2011-10-18 14:15:00,2011-10-18 14:15:00,United Kingdom,51,521.2
12864.0,147.12,1,216,2011-07-24 13:03:00,2011-07-24 13:03:00,United Kingdom,137,147.12
12865.0,1568.23,2,925,2011-08-08 10:11:00,2011-11-13 14:31:00,Austria,25,784.115
12866.0,559.12,1,171,2011-03-01 14:11:00,2011-03-01 14:11:00,Belgium,282,559.12
12867.0,4009.34,7,4284,2010-12-14 16:39:00,2011-11-13 15:30:00,United Kingdom,25,572.7628571428571
12868.0,1607.0600000000002,6,928,2010-12-01 12:50:00,2011-06-07 10:42:00,United Kingdom,185,267.84333333333336
12871.0,380.64,2,200,2011-05-16 13:32:00,2011-09-16 15:07:00,United Kingdom,83,190.32
12872.0,599.97,2,319,2010-12-09 14:44:00,2011-01-17 10:52:00,United Kingdom,326,299.985
12873.0,374.0,1,128,2011-03-02 14:58:00,2011-03-02 14:58:00,United Kingdom,281,374.0
12875.0,343.2300000000001,2,2019,2010-12-12 12:03:00,2011-07-19 15:30:00,United Kingdom,142,171.61500000000004
12876.0,2218.02,2,1941,2011-05-27 13:34:00,2011-10-13 12:26:00,Belgium,57,1109.01
12877.0,1535.77,12,1178,2010-12-16 12:23:00,2011-12-06 10:30:00,United Kingdom,3,127.98083333333334
12878.0,854.99,2,547,2011-03-18 14:02:00,2011-04-17 13:07:00,United Kingdom,235,427.495
12879.0,573.22,3,370,2011-09-09 12:11:00,2011-10-26 12:24:00,United Kingdom,44,191.07333333333335
12881.0,298.0,1,21,2011-03-09 11:44:00,2011-03-09 11:44:00,United Kingdom,275,298.0
12882.0,1463.04,2,246,2011-11-06 11:22:00,2011-11-30 16:18:00,United Kingdom,8,731.52
12883.0,703.47,4,196,2011-09-11 15:18:00,2011-11-15 09:32:00,United Kingdom,24,175.8675
12884.0,309.05,1,43,2011-09-12 13:10:00,2011-09-12 13:10:00,United Kingdom,87,309.05
12885.0,1175.22,3,655,2011-08-08 11:45:00,2011-10-07 13:40:00,United Kingdom,62,391.74
12886.0,1378.4,2,770,2011-05-04 11:21:00,2011-10-03 10:09:00,United Kingdom,67,689.2
12888.0,354.12,2,76,2011-03-29 14:31:00,2011-05-09 16:02:00,United Kingdom,213,177.06
12890.0,376.71999999999997,1,256,2011-11-15 17:26:00,2011-11-15 17:26:00,United Kingdom,23,376.71999999999997
12891.0,331.0,3,950,2011-02-20 11:28:00,2011-06-07 12:31:00,United Kingdom,185,110.33333333333333
12893.0,176.55,1,90,2011-11-09 12:34:00,2011-11-09 12:34:00,United Kingdom,30,176.55
12895.0,372.8,2,210,2011-09-14 08:35:00,2011-10-28 13:51:00,United Kingdom,41,186.4
12897.0,216.5,2,110,2011-02-11 11:40:00,2011-05-19 12:13:00,United Kingdom,204,108.25
12901.0,17654.54,28,23075,2011-03-14 10:41:00,2011-12-01 10:07:00,United Kingdom,8,630.5192857142857
12902.0,138.68,1,66,2011-03-20 12:06:00,2011-03-20 12:06:00,United Kingdom,264,138.68
12904.0,496.06,2,294,2011-06-20 13:18:00,2011-11-21 14:34:00,United Kingdom,17,248.03
12906.0,2919.81,5,1749,2011-09-22 15:03:00,2011-11-28 09:55:00,United Kingdom,11,583.962
12908.0,750.0,2,1200,2011-01-31 12:37:00,2011-06-16 15:39:00,United Kingdom,175,375.0
12909.0,2178.67,5,1280,2011-03-31 12:51:00,2011-10-31 12:43:00,United Kingdom,39,435.73400000000004
12910.0,3075.04,8,1692,2011-04-12 10:01:00,2011-11-16 14:28:00,United Kingdom,22,384.38
12912.0,1662.3,5,670,2011-10-30 11:35:00,2011-12-07 08:55:00,United Kingdom,2,332.46
12913.0,2483.63,5,1419,2010-12-06 16:36:00,2011-12-05 12:11:00,United Kingdom,4,496.726
12915.0,363.65,2,93,2010-12-02 12:33:00,2011-07-14 11:34:00,United Kingdom,148,181.825
12916.0,2944.95,4,1083,2011-01-23 10:43:00,2011-07-24 10:35:00,United Kingdom,138,736.2375
12917.0,594.0,1,120,2011-08-03 16:42:00,2011-08-03 16:42:00,United Kingdom,127,594.0
12919.0,1335.19,6,673,2011-06-23 09:22:00,2011-12-01 13:47:00,United Kingdom,7,222.53166666666667
12920.0,162.78,1,128,2011-11-22 15:05:00,2011-11-22 15:05:00,United Kingdom,16,162.78
12921.0,16587.09,37,9526,2010-12-01 15:06:00,2011-11-30 16:22:00,United Kingdom,8,448.29972972972973
12922.0,405.38,1,370,2011-07-01 15:35:00,2011-07-01 15:35:00,United Kingdom,160,405.38
12923.0,172.82,1,68,2011-10-06 16:20:00,2011-10-06 16:20:00,United Kingdom,63,172.82
12924.0,933.7,4,481,2011-01-16 11:49:00,2011-09-12 13:55:00,United Kingdom,87,233.425
12925.0,694.05,2,541,2011-09-26 11:05:00,2011-12-05 11:11:00,United Kingdom,4,347.025
12928.0,2062.7000000000003,5,1472,2010-12-15 15:45:00,2011-11-04 14:24:00,United Kingdom,34,412.5400000000001
12929.0,117.85,1,37,2011-02-01 12:08:00,2011-02-01 12:08:00,United Kingdom,311,117.85
12930.0,415.8,2,252,2011-06-21 13:25:00,2011-09-22 15:18:00,United Kingdom,77,207.9
12931.0,42055.96,15,28004,2010-12-17 09:45:00,2011-11-18 12:39:00,United Kingdom,21,2803.730666666667
12933.0,607.53,3,499,2011-03-01 11:30:00,2011-11-15 16:38:00,United Kingdom,23,202.51
12935.0,2160.7,7,1853,2011-01-24 13:58:00,2011-12-07 17:25:00,United Kingdom,1,308.6714285714285
12936.0,1063.9,4,559,2011-09-22 13:51:00,2011-11-22 17:32:00,United Kingdom,16,265.975
12937.0,1504.27,4,1007,2011-03-17 14:19:00,2011-11-24 15:05:00,United Kingdom,14,376.0675
12938.0,114.14,1,140,2011-11-14 11:21:00,2011-11-14 11:21:00,United Kingdom,25,114.14
12939.0,11581.8,8,4876,2011-01-09 11:20:00,2011-10-06 14:33:00,United Kingdom,63,1447.725
12940.0,899.69,2,404,2011-09-13 10:16:00,2011-10-16 12:09:00,United Kingdom,54,449.845
12942.0,675.6,3,198,2010-12-09 09:34:00,2011-07-31 14:39:00,United Kingdom,130,225.20000000000002
12944.0,604.51,2,289,2010-12-20 10:41:00,2011-11-04 11:04:00,United Kingdom,35,302.255
12945.0,462.95,1,165,2011-02-24 14:15:00,2011-02-24 14:15:00,United Kingdom,287,462.95
12947.0,1603.99,6,1165,2010-12-01 16:21:00,2011-07-19 10:06:00,United Kingdom,143,267.33166666666665
12948.0,2064.95,7,1080,2011-03-20 10:17:00,2011-11-23 17:10:00,United Kingdom,15,294.99285714285713
12949.0,4167.22,8,2381,2011-04-01 13:20:00,2011-11-09 11:25:00,United Kingdom,30,520.9025
12950.0,1843.0,3,1380,2011-11-15 13:48:00,2011-12-07 13:17:00,United Kingdom,1,614.3333333333334
12951.0,1064.07,6,503,2011-01-13 10:33:00,2011-12-01 12:14:00,United Kingdom,8,177.345
12952.0,1387.79,4,653,2011-09-22 16:37:00,2011-12-04 10:35:00,United Kingdom,5,346.9475
12953.0,329.85,1,84,2011-11-30 09:24:00,2011-11-30 09:24:00,United Kingdom,9,329.85
12955.0,4757.16,11,3664,2011-03-17 09:03:00,2011-12-08 16:29:00,United Kingdom,0,432.4690909090909
12956.0,108.07,1,34,2011-02-06 16:08:00,2011-02-06 16:08:00,United Kingdom,305,108.07
12957.0,4017.54,8,2549,2011-01-04 12:18:00,2011-11-30 09:53:00,United Kingdom,9,502.1925
12962.0,266.39,2,129,2011-08-18 13:38:00,2011-12-02 15:55:00,United Kingdom,6,133.195
12963.0,1856.63,8,881,2010-12-09 09:14:00,2011-12-01 12:55:00,United Kingdom,7,232.07875
12965.0,769.8100000000001,1,282,2011-09-11 15:31:00,2011-09-11 15:31:00,United Kingdom,88,769.8100000000001
12966.0,160.18,1,75,2011-11-30 12:38:00,2011-11-30 12:38:00,United Kingdom,9,160.18
12967.0,1660.9,2,438,2010-12-03 09:49:00,2010-12-16 19:10:00,United Kingdom,357,830.45
12968.0,135.95,1,73,2011-08-19 15:44:00,2011-08-19 15:44:00,United Kingdom,111,135.95
12970.0,405.47,4,268,2011-01-21 14:04:00,2011-12-02 14:30:00,United Kingdom,6,101.3675
12971.0,11189.91,86,9289,2010-12-02 16:42:00,2011-12-06 12:20:00,United Kingdom,3,130.11523255813952
12974.0,144.8,1,24,2011-05-26 09:33:00,2011-05-26 09:33:00,United Kingdom,197,144.8
12976.0,738.6,1,561,2011-05-12 09:55:00,2011-05-12 09:55:00,United Kingdom,211,738.6
12977.0,39.239999999999995,1,12,2011-07-06 16:40:00,2011-07-06 16:40:00,United Kingdom,155,39.239999999999995
12980.0,7374.900000000001,9,886,2010-12-16 11:36:00,2011-07-05 09:34:00,United Kingdom,157,819.4333333333334
12981.0,372.21999999999997,2,242,2011-07-29 14:14:00,2011-11-10 12:00:00,United Kingdom,29,186.10999999999999
12982.0,390.54,1,288,2011-04-11 11:51:00,2011-04-11 11:51:00,United Kingdom,242,390.54
12984.0,97.5,1,26,2011-11-21 12:37:00,2011-11-21 12:37:00,United Kingdom,18,97.5
12985.0,1239.38,2,1533,2011-11-11 12:44:00,2011-12-09 10:46:00,United Kingdom,0,619.69
12987.0,558.7,2,219,2011-05-26 12:00:00,2011-09-27 12:03:00,United Kingdom,73,279.35
12988.0,505.82,1,126,2011-02-20 14:31:00,2011-02-20 14:31:00,United Kingdom,291,505.82
12989.0,6924.110000000001,15,2943,2010-12-10 13:24:00,2011-12-06 15:28:00,United Kingdom,2,461.6073333333334
12990.0,409.5,3,200,2011-02-02 15:39:00,2011-11-08 13:01:00,United Kingdom,30,136.5
12991.0,503.76,2,405,2011-08-19 14:39:00,2011-11-16 15:34:00,United Kingdom,22,251.88
12993.0,414.76,4,240,2011-02-14 14:29:00,2011-11-16 15:49:00,United Kingdom,22,103.69
12994.0,974.4200000000001,3,459,2011-03-16 08:31:00,2011-12-05 15:43:00,United Kingdom,3,324.8066666666667
12995.0,211.32,1,108,2011-09-15 15:44:00,2011-09-15 15:44:00,United Kingdom,84,211.32
12997.0,1226.89,4,664,2011-01-26 15:49:00,2011-11-17 15:47:00,United Kingdom,21,306.7225
12999.0,455.88,3,342,2011-04-08 10:26:00,2011-05-27 13:24:00,United Kingdom,195,151.96
13000.0,534.85,3,379,2010-12-10 10:26:00,2011-08-25 10:43:00,United Kingdom,106,178.28333333333333
13001.0,9785.970000000001,13,5490,2011-01-17 12:45:00,2011-12-05 14:51:00,United Kingdom,3,752.7669230769231
13002.0,120.94999999999999,1,73,2011-01-25 15:18:00,2011-01-25 15:18:00,United Kingdom,317,120.94999999999999
13003.0,149.05,3,103,2011-05-09 08:23:00,2011-08-26 10:50:00,United Kingdom,105,49.68333333333334
13004.0,5655.91,18,4822,2010-12-17 08:20:00,2011-11-28 11:27:00,United Kingdom,11,314.21722222222223
13005.0,513.7,2,172,2011-04-07 13:32:00,2011-06-19 10:53:00,United Kingdom,173,256.85
13006.0,81.57,1,55,2011-10-14 13:49:00,2011-10-14 13:49:00,United Kingdom,55,81.57
13008.0,229.46999999999997,1,175,2011-01-20 14:24:00,2011-01-20 14:24:00,United Kingdom,322,229.46999999999997
13011.0,50.550000000000004,1,13,2010-12-02 17:22:00,2010-12-02 17:22:00,United Kingdom,371,50.550000000000004
13012.0,1646.8400000000001,8,820,2011-02-18 09:43:00,2011-11-30 13:05:00,United Kingdom,8,205.85500000000002
13013.0,4810.9400000000005,13,2224,2010-12-03 12:28:00,2011-12-08 15:01:00,United Kingdom,0,370.07230769230773
13014.0,3466.2799999999997,10,905,2011-03-03 18:28:00,2011-11-29 12:27:00,United Kingdom,10,346.628
13015.0,3339.64,5,1609,2011-04-04 14:28:00,2011-10-17 13:19:00,United Kingdom,52,667.928
13016.0,789.89,3,527,2011-08-08 15:00:00,2011-09-27 14:08:00,United Kingdom,72,263.2966666666667
13017.0,204.0,1,48,2011-12-02 15:53:00,2011-12-02 15:53:00,United Kingdom,6,204.0
13018.0,7277.7,28,5435,2011-02-17 11:05:00,2011-11-23 13:28:00,United Kingdom,15,259.91785714285714
13021.0,2616.38,9,1352,2010-12-16 10:12:00,2011-12-05 16:37:00,United Kingdom,3,290.7088888888889
